t [s],Mean wse [m],Discharge [m3/s],Wetted area [m2],Mean bottom elevation [m],Reference elevation [m],Wetted geometric length [m],Total water volume stored in cells [m3]
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1200.0,2.2250738585072014e-308,0.0,0.0,2.2250738585072014e-308,365.88568115234375,0.0,0.0
2400.0,2.2250738585072014e-308,0.0,0.0,2.2250738585072014e-308,365.88568115234375,0.0,0.0
3600.0,2.2250738585072014e-308,0.0,0.0,2.2250738585072014e-308,365.88568115234375,0.0,0.0
4800.0,2.2250738585072014e-308,0.0,0.0,2.2250738585072014e-308,365.88568115234375,0.0,0.0
6000.0,2.2250738585072014e-308,0.0,0.0,2.2250738585072014e-308,365.88568115234375,0.0,0.0
7200.0,366.20896112920576,-2.1668222845241707,1.3928711302662389,366.02276611326397,365.88568115234375,7.480711141597824,2.494141259065953
8400.0,366.2102054918205,-2.194068143691324,1.4021798475420832,366.02276611326397,365.88568115234375,7.480711141597824,2.511157695800088
9600.0,366.21150398508166,-2.221901162127724,1.4118935005485052,366.02276611326397,365.88568115234375,7.480711141597824,2.5289199972008034
10800.0,366.2119852860731,-2.2312134189207256,1.4154939742374615,366.02276611326397,365.88568115234375,7.480711141597824,2.535523663004715
12000.0,366.2111887330524,-2.2117050082100205,1.4095351911807137,366.02276611326397,365.88568115234375,7.480711141597824,2.5246377990875666
13200.0,366.2097029831616,-2.177694289845913,1.3984207254188041,366.02276611326397,365.88568115234375,7.480711141597824,2.504298611549234
14400.0,366.2083909030378,-2.148953308012208,1.3886054330182944,366.02276611326397,365.88568115234375,7.480711141597824,2.486321050928557
15600.0,366.2078008355807,-2.1374854254468705,1.3841913088175748,366.02276611326397,365.88568115234375,7.480711141597824,2.478234760863536
16800.0,366.2079274179132,-2.142242349922972,1.3851382346824324,366.02276611326397,365.88568115234375,7.480711141597824,2.479978290766058
18000.0,366.6696049784885,-9.214069528102865,4.879669715989848,366.22443740898825,365.88568115234375,10.961422283001053,8.615746746179202
19200.0,366.79043928071076,-10.073479556733927,5.3864504642227695,366.43041665971487,365.88568115234375,14.961422283195647,9.405816474653967
20400.0,366.80316182910286,-10.475439830958829,5.576797883236242,366.43041665971487,365.88568115234375,14.961422283195647,9.71575826905513
21600.0,366.81088158757177,-10.720093689496096,5.692296449614002,366.43041665971487,365.88568115234375,14.961422283195647,9.903310992484293
22800.0,366.8162353295844,-10.886542294209281,5.772396044659403,366.43041665971487,365.88568115234375,14.961422283195647,10.03278711949127
24000.0,366.81857496693755,-10.959455726827642,5.807400347089911,366.43041665971487,365.88568115234375,14.961422283195647,10.089391166788884
25200.0,366.8199762237492,-11.004549047952388,5.82836514197581,366.43041665971487,365.88568115234375,14.961422283195647,10.12341893624858
26400.0,366.8204164441024,-11.018725785118543,5.8349514645782765,366.43041665971487,365.88568115234375,14.961422283195647,10.134093023779856
27600.0,366.82058296123637,-11.024154138423972,5.837442797736402,366.43041665971487,365.88568115234375,14.961422283195647,10.138150121196134
28800.0,366.8207035978273,-11.02736670530044,5.839247692716097,366.43041665971487,365.88568115234375,14.961422283195647,10.141031167955504
30000.0,366.8207678029004,-11.030216351520432,5.84020829192685,366.43041665971487,365.88568115234375,14.961422283195647,10.142626982931526
31200.0,366.82074751377985,-11.029409089442487,5.839904737827763,366.43041665971487,365.88568115234375,14.961422283195647,10.142137175795616
32400.0,366.8207269716414,-11.028288913434926,5.839597398219561,366.43041665971487,365.88568115234375,14.961422283195647,10.141625750743524
33600.0,366.82076925459626,-11.029575731362405,5.840230011362008,366.43041665971487,365.88568115234375,14.961422283195647,10.142618690965024
34800.0,366.8207891220266,-11.0307934087837,5.840527256376819,366.43041665971487,365.88568115234375,14.961422283195647,10.143129096528291
36000.0,366.82075892634447,-11.029934845855184,5.840075486026059,366.43041665971487,365.88568115234375,14.961422283195647,10.142432491661888
