t [s],Mean wse [m],Discharge [m3/s],Wetted area [m2],Mean bottom elevation [m],Reference elevation [m],Wetted geometric length [m],Total water volume stored in cells [m3]
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1200.0,389.6899152756007,0.9999999999999999,2.090413539860935,389.213933362032,389.1159973144531,4.3917919573620114,1.339045755501773
2400.0,389.6900522518624,0.9999999999999999,2.09101511110569,389.213933362032,389.1159973144531,4.3917919573620114,1.3393973960228946
3600.0,389.6900575906302,0.9999999999999999,2.091038557862879,389.213933362032,389.1159973144531,4.3917919573620114,1.3394124328594996
4800.0,389.6899545011508,0.9999999999999999,2.0905858103165045,389.213933362032,389.1159973144531,4.3917919573620114,1.339144547024693
6000.0,389.6899034632087,0.9999999999999999,2.090361662292537,389.213933362032,389.1159973144531,4.3917919573620114,1.3390160253212806
7200.0,389.68992856219364,0.9999999999999999,2.090471891812937,389.213933362032,389.1159973144531,4.3917919573620114,1.3390826747617528
8400.0,389.68997425942763,0.9999999999999999,2.090672584557726,389.213933362032,389.1159973144531,4.3917919573620114,1.3392008916359341
9600.0,389.6899814940084,0.9999999999999999,2.090704357331158,389.213933362032,389.1159973144531,4.3917919573620114,1.3392161806856109
10800.0,389.689954579221,0.9999999999999999,2.090586153184587,389.213933362032,389.1159973144531,4.3917919573620114,1.3391473180085833
12000.0,389.6900636612365,0.9999999999999999,2.0910652187026786,389.213933362032,389.1159973144531,4.3917919573620114,1.3394310070667534
13200.0,389.69009774892226,0.9999999999999999,2.0912149247268186,389.213933362032,389.1159973144531,4.3917919573620114,1.3395143748602956
14400.0,389.69009208433204,0.9999999999999999,2.091190047025209,389.213933362032,389.1159973144531,4.3917919573620114,1.339499454253064
15600.0,389.6901173135215,0.9999999999999999,2.091300848376549,389.213933362032,389.1159973144531,4.3917919573620114,1.3395660660367426
16800.0,389.69011727834015,0.9999999999999999,2.091300693867433,389.213933362032,389.1159973144531,4.3917919573620114,1.3395658866515132
18000.0,389.690103242048,0.9999999999999999,2.0912390493922905,389.213933362032,389.1159973144531,4.3917919573620114,1.339530648230034
19200.0,389.6900662631537,0.9999999999999999,2.0910766457821084,389.213933362032,389.1159973144531,4.3917919573620114,1.3394310230951139
20400.0,389.69010803810716,0.9999999999999999,2.0912601126865313,389.213933362032,389.1159973144531,4.3917919573620114,1.3395416176383452
21600.0,389.6901057955053,0.9999999999999999,2.0912502636459025,389.213933362032,389.1159973144531,4.3917919573620114,1.3395363207655897
22800.0,389.69010976933566,0.9999999999999999,2.09126771588183,389.213933362032,389.1159973144531,4.3917919573620114,1.339546598818486
24000.0,389.6900750932035,0.9999999999999999,2.0911154255234714,389.213933362032,389.1159973144531,4.3917919573620114,1.3394578700306239
25200.0,389.690073929069,0.9999999999999999,2.0911103128870807,389.213933362032,389.1159973144531,4.3917919573620114,1.339450927581711
26400.0,389.6900924559289,0.9999999999999999,2.09119167900139,389.213933362032,389.1159973144531,4.3917919573620114,1.3394997917774942
27600.0,389.6900997637077,0.9999999999999999,2.0912237732454537,389.213933362032,389.1159973144531,4.3917919573620114,1.339520925534126
28800.0,389.69009007127653,0.9999999999999999,2.091181206104144,389.213933362032,389.1159973144531,4.3917919573620114,1.339496614312038
30000.0,389.6900477412948,0.9999999999999999,2.0909953016309375,389.213933362032,389.1159973144531,4.3917919573620114,1.3393835323314298
31200.0,389.69006823369864,0.9999999999999999,2.0910853000050813,389.213933362032,389.1159973144531,4.3917919573620114,1.339438127211427
32400.0,389.69006020622624,0.9999999999999999,2.091050045016462,389.213933362032,389.1159973144531,4.3917919573620114,1.3394166777898033
33600.0,389.6900629029729,0.9999999999999999,2.0910618885667427,389.213933362032,389.1159973144531,4.3917919573620114,1.3394262563799284
34800.0,389.6900441674253,0.9999999999999999,2.09097960593959,389.213933362032,389.1159973144531,4.3917919573620114,1.339378339870758
36000.0,389.6899772862633,0.9999999999999999,2.090685877790252,389.213933362032,389.1159973144531,4.3917919573620114,1.3392037450561474
