t [s],Mean wse [m],Discharge [m3/s],Wetted area [m2],Mean bottom elevation [m],Reference elevation [m],Wetted geometric length [m],Total water volume stored in cells [m3]
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1200.0,403.1212310000743,1.5,0.9627531973515039,402.81927490234375,402.81927490234375,3.1883879960939217,1.9249124002770241
2400.0,403.1213664132229,1.5,0.9631849470090077,402.81927490234375,402.81927490234375,3.1883879960939217,1.925775633213389
3600.0,403.1213654583924,1.5,0.9631819026390476,402.81927490234375,402.81927490234375,3.1883879960939217,1.9257695463517683
4800.0,403.1213613333748,1.5,0.963168750482277,402.81927490234375,402.81927490234375,3.1883879960939217,1.9257432501527758
6000.0,403.1213670202848,1.5,0.9631868825579033,402.81927490234375,402.81927490234375,3.1883879960939217,1.9257795031169955
7200.0,403.1213617219722,1.5,0.9631699894816065,402.81927490234375,402.81927490234375,3.1883879960939217,1.9257457273870033
8400.0,403.1213642886095,1.5,0.963178172917184,402.81927490234375,402.81927490234375,3.1883879960939217,1.9257620892091853
9600.0,403.12136702775894,1.5,0.9631869063880968,402.81927490234375,402.81927490234375,3.1883879960939217,1.9257795507626796
10800.0,403.12136172749507,1.5,0.9631700070905942,402.81927490234375,402.81927490234375,3.1883879960939217,1.9257457625941148
12000.0,403.1213641421482,1.5,0.9631777059416313,402.81927490234375,402.81927490234375,3.1883879960939217,1.925761155546192
13200.0,403.12136747277515,1.5,0.9631883252726274,402.81927490234375,402.81927490234375,3.1883879960939217,1.9257823876563251
14400.0,403.1213707975953,1.5,0.9631989260895288,402.81927490234375,402.81927490234375,3.1883879960939217,1.9258035827496913
15600.0,403.1213657836254,1.5,0.9631829396077791,402.81927490234375,402.81927490234375,3.1883879960939217,1.9257716196494477
16800.0,403.12136675823194,1.5,0.9631860470316498,402.81927490234375,402.81927490234375,3.1883879960939217,1.9257778325799868
18000.0,403.121370906924,1.5,0.963199274671693,402.81927490234375,402.81927490234375,3.1883879960939217,1.9258042796989534
19200.0,403.12136638761274,1.5,0.9631848653538265,402.81927490234375,402.81927490234375,3.1883879960939217,1.9257754699534058
20400.0,403.12136610982344,1.5,0.9631839796537655,402.81927490234375,402.81927490234375,3.1883879960939217,1.9257736990997383
21600.0,403.12137083788735,1.5,0.9631990545559926,402.81927490234375,402.81927490234375,3.1883879960939217,1.9258038396033585
22800.0,403.12136707939584,1.5,0.9631870710267588,402.81927490234375,402.81927490234375,3.1883879960939217,1.925779879938426
24000.0,403.12136572826614,1.5,0.9631827631008705,402.81927490234375,402.81927490234375,3.1883879960939217,1.9257712667445308
25200.0,403.1213706979138,1.5,0.9631986082659577,402.81927490234375,402.81927490234375,3.1883879960939217,1.9258029472986382
26400.0,403.12136757584324,1.5,0.9631886538936857,402.81927490234375,402.81927490234375,3.1883879960939217,1.9257830446956907
27600.0,403.12136540870733,1.5,0.9631817442235847,402.81927490234375,402.81927490234375,3.1883879960939217,1.9257692296185809
28800.0,403.1213704690245,1.5,0.9631978784782694,402.81927490234375,402.81927490234375,3.1883879960939217,1.9258014881735221
30000.0,403.1213680692626,1.5,0.9631902271060178,402.81927490234375,402.81927490234375,3.1883879960939217,1.9257861901497224
31200.0,403.1213651654484,1.5,0.9631809686196152,402.81927490234375,402.81927490234375,3.1883879960939217,1.9257676788891698
32400.0,403.121370173687,1.5,0.9631969368275929,402.81927490234375,402.81927490234375,3.1883879960939217,1.9257996054531439
33600.0,403.12136855726095,1.5,0.9631917830343233,402.81927490234375,402.81927490234375,3.1883879960939217,1.925789301046365
34800.0,403.12136498709657,1.5,0.9631803999650668,402.81927490234375,402.81927490234375,3.1883879960939217,1.9257665419309185
36000.0,403.12136981763473,1.5,0.9631958015947686,402.81927490234375,402.81927490234375,3.1883879960939217,1.9257973356879052
