t [s],Mean wse [m],Discharge [m3/s],Wetted area [m2],Mean bottom elevation [m],Reference elevation [m],Wetted geometric length [m],Total water volume stored in cells [m3]
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1200.0,443.3884327976911,3.999999999999999,5.1926200718199915,443.1876640319937,442.60003662109375,25.863684790706607,6.660861033958186
2400.0,443.3886185592118,3.999999999999999,5.197424549236141,443.1876640319937,442.60003662109375,25.863684790706607,6.667741893243877
3600.0,443.38860121081893,3.999999999999999,5.196975855872367,443.1876640319937,442.60003662109375,25.863684790706607,6.667267210654768
4800.0,443.38860077046587,3.999999999999999,5.19696446671993,443.1876640319937,442.60003662109375,25.863684790706607,6.667252951594179
6000.0,443.38860200716584,3.999999999999999,5.196996452337468,443.1876640319937,442.60003662109375,25.863684790706607,6.667294564039359
7200.0,443.3886038882238,3.999999999999999,5.197045103427662,443.1876640319937,442.60003662109375,25.863684790706607,6.6673419207153355
8400.0,443.38971175457147,3.999999999999999,5.225698609433961,443.1876640319937,442.60003662109375,25.863684790706607,6.69776703060773
9600.0,443.3886018690561,3.999999999999999,5.196992880311592,443.1876640319937,442.60003662109375,25.863684790706607,6.667292122198131
10800.0,443.38860108713504,3.999999999999999,5.196972656951227,443.1876640319937,442.60003662109375,25.863684790706607,6.667264910209198
12000.0,443.3895425045751,3.999999999999999,5.221321180875672,443.1876640319937,442.60003662109375,25.863684790706607,6.693164531924942
13200.0,443.3886054735696,3.999999999999999,5.197086106312814,443.1876640319937,442.60003662109375,25.863684790706607,6.667433702804259
14400.0,443.3896868614106,3.999999999999999,5.225054780567648,443.1876640319937,442.60003662109375,25.863684790706607,6.6971280021444315
15600.0,443.3897346365775,3.999999999999999,5.226290422425604,443.1876640319937,442.60003662109375,25.863684790706607,6.698436284162697
16800.0,443.3897489683174,3.999999999999999,5.2266610940282545,443.1876640319937,442.60003662109375,25.863684790706607,6.698828759339381
18000.0,443.3897526040965,3.999999999999999,5.226755128672907,443.1876640319937,442.60003662109375,25.863684790706607,6.698929520759121
19200.0,443.38975395930055,3.999999999999999,5.226790179243795,443.1876640319937,442.60003662109375,25.863684790706607,6.6989704128496745
20400.0,443.38975427592226,3.999999999999999,5.226798368246572,443.1876640319937,442.60003662109375,25.863684790706607,6.698979631299277
21600.0,443.3897543333057,3.999999999999999,5.226799852394472,443.1876640319937,442.60003662109375,25.863684790706607,6.6989812703126015
22800.0,443.3897539943278,3.999999999999999,5.226791085177881,443.1876640319937,442.60003662109375,25.863684790706607,6.698969702329844
24000.0,443.38975368274015,3.999999999999999,5.226783026373349,443.1876640319937,442.60003662109375,25.863684790706607,6.6989589455920635
25200.0,443.3897536238484,3.999999999999999,5.226781503213664,443.1876640319937,442.60003662109375,25.863684790706607,6.6989570038242245
26400.0,443.3895633487032,3.999999999999999,5.221860286836071,443.1876640319937,442.60003662109375,25.863684790706607,6.693732821297988
27600.0,443.388698323039,3.999999999999999,5.199487535722501,443.1876640319937,442.60003662109375,25.863684790706607,6.669980671685883
28800.0,443.38863228058784,3.999999999999999,5.197779434582641,443.1876640319937,442.60003662109375,25.863684790706607,6.668169533215798
30000.0,443.3886118776377,3.999999999999999,5.1972517391103,443.1876640319937,442.60003662109375,25.863684790706607,6.667609668132004
31200.0,443.3886068414653,3.999999999999999,5.197121485132504,443.1876640319937,442.60003662109375,25.863684790706607,6.667471422629757
32400.0,443.3886054206582,3.999999999999999,5.197084737826385,443.1876640319937,442.60003662109375,25.863684790706607,6.667430049861809
33600.0,443.3886047415257,3.999999999999999,5.197067172958451,443.1876640319937,442.60003662109375,25.863684790706607,6.667408180542774
34800.0,443.3886047156756,3.999999999999999,5.197066504380007,443.1876640319937,442.60003662109375,25.863684790706607,6.667407786128412
36000.0,443.38860487793477,3.999999999999999,5.197070700999841,443.1876640319937,442.60003662109375,25.863684790706607,6.667413257197726
