t [s],Mean wse [m],Discharge [m3/s],Wetted area [m2],Mean bottom elevation [m],Reference elevation [m],Wetted geometric length [m],Total water volume stored in cells [m3]
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1200.0,424.81136994939413,0.5,0.530688091182363,424.1551208496094,424.1551208496094,0.8086686768125422,0.2632326015663604
2400.0,424.8118314441777,0.5,0.5310612875583443,424.1551208496094,424.1551208496094,0.8086686768125422,0.26341771492122357
3600.0,424.81185965771886,0.5,0.5310841029653396,424.1551208496094,424.1551208496094,0.8086686768125422,0.26342903184926275
4800.0,424.8120070372862,0.5,0.5312032842050592,424.1551208496094,424.1551208496094,0.8086686768125422,0.263488148283776
6000.0,424.8119368338346,0.5,0.5311465128727696,424.1551208496094,424.1551208496094,0.8086686768125422,0.2634599884932298
7200.0,424.8118674281532,0.5,0.5310903866722161,424.1551208496094,424.1551208496094,0.8086686768125422,0.2634321487017719
8400.0,424.8114444171059,0.5,0.5307483108883623,424.1551208496094,424.1551208496094,0.8086686768125422,0.2632624718237473
9600.0,424.8119998254666,0.5,0.5311974522324515,424.1551208496094,424.1551208496094,0.8086686768125422,0.26348525550109003
10800.0,424.8119577460702,0.5,0.5311634239426486,424.1551208496094,424.1551208496094,0.8086686768125422,0.26346837674424484
12000.0,424.8118128617297,0.5,0.5310462605147255,424.1551208496094,424.1551208496094,0.8086686768125422,0.26341026118738
13200.0,424.8119691559861,0.5,0.5311726507842758,424.1551208496094,424.1551208496094,0.8086686768125422,0.2634729534543051
14400.0,424.81148663073986,0.5,0.5307824477318693,424.1551208496094,424.1551208496094,0.8086686768125422,0.2632794044255428
15600.0,424.81161849639267,0.5,0.5308890833547936,424.1551208496094,424.1551208496094,0.8086686768125422,0.2633322979667931
16800.0,424.8118709016317,0.5,0.5310931955654788,424.1551208496094,424.1551208496094,0.8086686768125422,0.2634335419726845
18000.0,424.8114387188028,0.5,0.5307437028491009,424.1551208496094,424.1551208496094,0.8086686768125422,0.2632601861380817
19200.0,424.81148214921063,0.5,0.5307788236595099,424.1551208496094,424.1551208496094,0.8086686768125422,0.26327760680842777
20400.0,424.8117084594846,0.5,0.53096183368929,424.1551208496094,424.1551208496094,0.8086686768125422,0.2633683836829274
21600.0,424.8114416367784,0.5,0.5307460625245395,424.1551208496094,424.1551208496094,0.8086686768125422,0.26326135658738115
22800.0,424.81167055224074,0.5,0.5309311792886211,424.1551208496094,424.1551208496094,0.8086686768125422,0.26335317844698647
24000.0,424.81170828958545,0.5,0.53096169629719,424.1551208496094,424.1551208496094,0.8086686768125422,0.26336831553351825
25200.0,424.81186900003155,0.5,0.5310916578009843,424.1551208496094,424.1551208496094,0.8086686768125422,0.2634327792087272
26400.0,424.81184822900866,0.5,0.5310748609254344,424.1551208496094,424.1551208496094,0.8086686768125422,0.2634244476005328
27600.0,424.8116735260765,0.5,0.5309335841364063,424.1551208496094,424.1551208496094,0.8086686768125422,0.26335437130273237
28800.0,424.81159904064634,0.5,0.5308733501021557,424.1551208496094,424.1551208496094,0.8086686768125422,0.2633244939382276
30000.0,424.8119812124687,0.5,0.5311824004840637,424.1551208496094,424.1551208496094,0.8086686768125422,0.2634777895131546
31200.0,424.8114934244655,0.5,0.5307879416048833,424.1551208496094,424.1551208496094,0.8086686768125422,0.2632821295036257
32400.0,424.811445528721,0.5,0.5307492098165986,424.1551208496094,424.1551208496094,0.8086686768125422,0.26326291771130755
33600.0,424.81200325856264,0.5,0.5312002284696724,424.1551208496094,424.1551208496094,0.8086686768125422,0.2634866325739099
34800.0,424.81144865024953,0.5,0.5307517340989609,424.1551208496094,424.1551208496094,0.8086686768125422,0.2632641698091488
36000.0,424.8114876337705,0.5,0.530783258851255,424.1551208496094,424.1551208496094,0.8086686768125422,0.2632798067580421
